Id,Nombre,Equipo,Puntaje,Competencias
23207,ATPINFVTG,Volkswagen,1.86,98
85754,SZWQJJGHX,Nissan,3694.14,42
13630,RNIIGZNDO,Jaguar,8369.49,145
68631,DZSSVNMVF,Alfa Romeo,6149.16,54
83582,TEYNPLGBH,Koenigsegg,220.28,107
13066,PUBKQQDUS,Peugeot,1471.60,126
54337,BAUFIBOOH,Monster,5766.83,143
25025,UPMPPCNQA,McLaren,9858.78,156
49468,FDBCIMEKV,Alfa Romeo,4172.78,157
98288,FAXQBZMXX,Citroën,6607.44,71
48222,IEHLUAWHQ,Petronas,1447.09,142
71844,RSJKZAOLY,Red Bull,6887.44,41
60690,KUASIQXTN,Mercedes-Benz,1889.48,135
51833,HKFHLEWSI,Honda,6019.27,2
22631,BJJYDSSXJ,Subaru,4828.16,90
12855,UUTJRSNQC,Hyundai,5444.25,121
16906,IBDMDCADB,Aston Martin,9636.43,20
47625,QBEPATYPR,Jaguar,3963.28,36
18516,VUAPAPYHT,Monster,8604.32,154
6596,MJPXZMSKR,Nissan,3267.67,9
17849,TCAJMYTLW,Monster,3806.71,154
43682,MNMAZIZVW,Mobil 1,8017.72,82
9610,WKXFFWLAP,Mazda,2601.49,72
76134,SEEHTTGXB,Michelin,5537.31,61
33552,TSWGMIQGG,Nissan,6370.31,3
96228,ECPGLEIDL,Red Bull,9831.26,130
59471,PALWTLUAT,Lotus,4968.18,72
35492,TRMOQEHRQ,Jeep,7986.60,3
60113,OXXODUHGO,Petronas,8088.41,40
81852,YHMFUZCSO,Lotus,6811.78,77
18856,JYIWOFEUE,Chevrolet,2421.62,148
87560,IKPMGBXRR,Mercedes-Benz,1283.21,117
95224,UVRYIUGIU,Volvo,9504.17,78
77097,YRFGYICNY,Kia,9183.38,43
88702,ICSERTGMF,Land Rover,5879.60,183
77093,VFHKKEJIA,Lamborghini,3163.26,107
47626,HZGDWGKZA,Haas,6379.23,28
21699,PTNVMTYZY,Porsche,823.28,162
69204,JYLPWINFT,Porsche,4425.28,164
57280,KBEFJAIOG,Ferrari,9337.31,14
18012,BJXFHBLLZ,Michelin,1852.78,196
61079,NGGNFZVNG,Peugeot,7651.03,122
24511,NXZTEHGBA,McLaren,709.72,157
81793,XZLEFDGBO,Koenigsegg,5000.41,68
43285,PTUSXCZLD,Alfa Romeo,8214.90,189
9506,GVVNZMUZT,BMW,3387.64,92
40669,VIBJVEPXF,Land Rover,3712.49,128
61145,FUWNCMDZU,Maserati,8616.43,102
3451,FGXHVIEUQ,Sauber,2261.41,18
70567,AXXQRZZPI,Lotus,6581.98,20
70770,CEUNALEKU,Pirelli,655.42,56
4093,EYMNPRDSS,Mobil 1,6547.54,160
5976,BLBUFGPOG,Maserati,4590.87,55
13847,EJABSIWNV,Ferrari,4490.56,111
4591,QYJADAFHC,Subaru,7673.76,123
89223,WWUUPLHIS,Toyota,4773.77,59
3483,VCBHYIRQE,Kia,9975.28,84
88357,GWYGTUSKQ,Volkswagen,9660.96,184
20419,EDXACUDLU,Jaguar,4461.13,34
52460,ZRUKNTWKI,Shell,2393.54,51
92590,MGSPLLPIW,Dodge,1206.84,49
19751,EDEZXYDQG,Lotus,4956.51,58
12008,CKMAODFDA,Aston Martin,9539.95,152
55742,ULBLQPOBQ,Lamborghini,6180.55,102
60676,UYXVWZKQX,Goodyear,8682.53,107
47648,PXNXIXGPV,Aston Martin,1593.89,167
29672,TGDXELNKB,Citroën,1578.69,31
4311,CHEPMPLZF,Bugatti,1444.57,38
13126,OATHFENXW,Mercedes-Benz,6379.79,131
2325,BBXICXJAG,Toyota,4940.61,137
82699,RPGASEYUR,McLaren,7341.10,43
38236,VTWPZAQRF,Mazda,3354.47,123
84257,JXISOYVMI,Maserati,1851.70,198
58740,KZLGSAVUP,Mobil 1,3009.58,154
68124,UNMEAVGQS,Oracle,5753.64,5
28590,OIILCIFLV,Aston Martin,7895.10,48
88700,VJJZJZMDH,Mobil 1,7273.05,125
66601,UYWVLQNAI,Mazda,8642.88,17
34895,AQODDKVIR,Kia,4867.65,13
56441,WNOLKDSKY,Jaguar,6841.41,130
6115,HXCKDJNXI,Pagani,2443.47,116
12995,KZJEFWOTV,Michelin,3999.67,94
36770,MBTNTPUYO,Peugeot,3690.97,10
95952,RSSSFCCMY,Jaguar,9241.49,193
72720,IWWHVOPMH,Petronas,329.68,114
81959,CVOOGGKBG,Ford,568.84,11
65047,HLNTFXRRO,Bosch,533.27,118
41713,ETKSUILSN,Goodyear,8439.97,149
3579,AQKDSUFGQ,Pagani,7869.57,185
81527,IVAQFVQHR,Kia,1112.05,73
43317,GSLPKLFCE,Oracle,1025.39,64
69014,FABHJENIY,Dodge,1037.26,61
60660,FYLHODTGM,Williams,655.20,142
7889,PXFCEIOVN,Kia,3301.01,155
96757,XDBEFVTUM,Texaco,7103.65,31
61470,SLCKNHSJW,Castrol,27.93,97
80593,RVLSFEGFC,Mazda,5334.96,119
64706,WVPBBYRCH,Land Rover,92.15,114
1450,SNFIJIKQY,Pagani,6576.53,123
70975,AEHAROXAN,Pagani,3123.87,196
9172,QXTKACYLE,Peugeot,1411.84,108
89758,IJRLZDVHY,Jeep,8526.34,171
9378,XERTZJHLJ,Jaguar,6216.03,25
98864,HSKLYBHNS,Alfa Romeo,9924.27,190
74349,NMCCYARPC,Castrol,1742.53,36
22700,LBWCETXMI,Pagani,7718.53,180
88576,FIDMSEHFE,Mazda,7160.81,91
49151,LPUIYBVML,Jaguar,780.68,37
94415,LYASIEAYJ,Brembo,752.47,129
96011,MCHNJFPNW,McLaren,8324.60,122
75313,KMOIGAIRR,Kia,7201.87,10
14972,XMNGVPARL,Ferrari,5680.78,18
47144,WNMOMCTWD,Texaco,8027.39,57
50788,KXAPTKUWA,Castrol,787.02,188
64770,RFCAGNJNU,Petronas,4348.64,189
19142,ITTPCZXPY,Mercedes-Benz,440.08,95
72969,GKMIULNIG,Lotus,8426.63,31
7951,QZMIKPWLD,Peugeot,961.01,34
7940,TDPCIFMKN,Volkswagen,6993.11,29
34354,ACRPIOJNY,Ford,7662.03,38
7130,DTGZBEOTF,Haas,8416.40,8
71956,INLRAILRF,Aramco,4593.48,65
10140,HULCBYASX,Petronas,7488.72,190
28172,HXYRDKCJO,Land Rover,737.22,99
50230,ZGUDJYSUI,Aston Martin,2979.93,99
42530,COSVPZUIE,Mercedes-Benz,5255.36,196
36815,ECQDJNJRN,Koenigsegg,930.32,192
28135,PTHTUJYYI,Bosch,6497.23,158
16026,EFTKPYVYA,Brembo,959.16,39
94232,ZEFWFYYSK,Michelin,9075.63,136
20060,DDRHTWBTV,Haas,6092.14,41
83052,RLMWCGCNS,Ferrari,8426.02,7
86368,WTNFMYZXE,Hyundai,1955.67,33
29603,HVQPZXFHM,Peugeot,1062.68,182
62193,AVQDFPUHL,Jeep,8349.62,194
45668,QNMGIIPCA,Texaco,168.73,3
33195,GGNQFWCMR,Volvo,73.49,139
15324,NBTOJEIWY,Peugeot,1466.96,107
57946,ZZAJUENSQ,Volkswagen,8817.30,71
68155,VLRDNWVCJ,BMW,8039.85,42
96780,QFVOADNNL,Shell,424.26,174
69003,FFPZHXXYX,Petronas,4678.53,187
9081,KZWJYSQCP,Kia,8021.63,86
72808,XSIFZVDXP,Dodge,3572.02,147
42800,ZSQKUEQQC,Bridgestone,178.18,159
83768,NGMVBSAGS,Sauber,5524.12,61
67364,SJHTTCTVC,Lamborghini,3954.03,63
51461,ERWXDODAL,Bosch,6193.89,179
83833,JNEEUCBSO,Dodge,2607.41,77
31674,ZQJHPORMH,Subaru,3954.84,171
44676,CLFPRFSDC,Oracle,7949.46,40
38418,IESAQLDPD,Hyundai,5976.22,65
21777,ZVXXXETCG,BMW,4086.43,95
52552,VCWLCEAAV,Red Bull,1743.27,17
34434,PFQVJEBUV,Mercedes-Benz,911.30,145
4592,NOJAJAVHW,Mazda,8815.55,39
34234,TXWKGUXLM,Ferrari,608.08,155
20709,XRQQTRXJF,Williams,5150.19,109
56519,MXUVKAHWH,Sauber,6377.16,148
2404,XMUPZXZMM,Chevrolet,2970.03,40
27838,YDVPZMFLV,Mazda,475.15,146
51875,TNNDEOAAG,Porsche,7213.10,89
8998,XCWVFSRGF,Dodge,1806.93,121
28983,XIAEFSAOY,Pirelli,5201.60,174
59286,QCGEWXPZM,Bosch,7917.75,64
20415,MUQEOMAFM,Nissan,2395.66,26
32397,JUAUOVUSQ,Brembo,5723.42,123
93210,QTFZMYSLU,Volvo,7418.25,176
815,GGXSZDGQH,BMW,9597.60,9
1921,DOQIZBRLR,Hyundai,7330.05,60
72147,DNCCKDZUA,Maserati,7734.59,87
91566,WAOXYZFOT,Peugeot,1239.71,54
15614,IWBTYAGWY,Renault,9919.50,26
21280,IOJMCUINK,Mobil 1,8104.31,46
69143,UVTHWNJSM,Pagani,2954.28,190
79070,XQYMQRPST,Lotus,2946.17,49
86794,FMAEFUIMA,Mercedes-Benz,6962.75,95
75377,TEFWDPDFE,Hyundai,2090.44,89
32965,VTTLMTRPW,Bridgestone,1670.93,53
72139,NEHBIYKMV,Monster,4162.70,64
71505,UIFFMWPRI,Red Bull,879.54,188
73122,BIJYHLPPL,Volvo,2589.76,100
31131,LLDHYECGM,Bugatti,3006.05,35
74456,PLEXRBHCZ,Peugeot,5122.65,4
90399,XDQHRCZGE,Volkswagen,4688.65,105
24012,SCBMIQPCY,Koenigsegg,511.12,170
34333,NSIDPSYFP,Peugeot,8603.52,133
13564,JFNVKKGNL,Toyota,9574.65,180
92046,ZCSLFJLZB,Aramco,3925.28,149
68887,FLOSAFAUQ,Williams,7699.94,28
50675,HEEDBSQDR,Oracle,5663.20,102
86297,GGKDLYTSO,Maserati,135.29,112
54552,WTMJPJXMG,Maserati,1657.28,18
57654,FKPIWNHIH,Red Bull,885.70,145
75092,BXKNWLYQA,Dodge,4257.40,103
60556,UGBGCSBSS,Pirelli,8136.97,98
72068,DIMUWMACR,Jeep,6551.89,48
1669,XNWXXHTUK,Aramco,3448.08,21
15540,ADAYYBZNK,Bridgestone,1806.14,184
87569,EAFUHOSNO,Audi,9079.72,103
33464,AZSNDEGHE,Volkswagen,141.61,41
27644,CYIDWSVNI,Red Bull,3505.60,58
98798,WSAWILNJU,Volvo,4948.24,196
41907,OCGWJJBVP,Hyundai,5026.89,199
75502,AEKSQPRNO,Dodge,9676.61,197
88343,MAYFCVVAH,Goodyear,8281.18,74
50625,RXNYYLYNS,Toyota,3359.33,75
5538,SDNUCMMVT,Hyundai,3917.46,44
15637,ZWHNTHBYP,Mazda,4264.33,133
71103,BCNUEDVXG,Kia,8126.20,48
92559,SHNQLHUQL,Monster,6028.47,124
62794,SAZXFUDII,Texaco,8915.92,155
86716,OCZFMEVOH,Subaru,6206.35,174
2315,ZFLLWICWO,Aston Martin,5039.19,47
32459,NUIXIRPRU,Pagani,2550.39,82
58891,EGPHQRWLZ,Michelin,4719.33,58
77263,VQNMNLLJX,Maserati,7167.27,192
17879,DCXMMYACX,Subaru,9715.96,186
38784,IJFABNTYE,Pagani,1474.48,7
84661,CJHPPZSVU,Oracle,8061.07,129
23268,GIRZTFBMQ,Castrol,634.97,98
7833,PICADNGNW,Lotus,5636.70,32
75333,AIEFDGWLJ,Michelin,6837.12,180
39245,YWNURPQHL,Volkswagen,5369.80,163
31892,KXZEBYURN,Chevrolet,5348.64,99
36856,GMXKLRGYX,Castrol,6125.82,110
51277,NEGJYITNK,Volkswagen,7215.57,185
37951,LJTIIPHYI,Koenigsegg,4501.85,37
4010,MWBUSHLGZ,Ferrari,5381.60,150
37907,RGDVBSXGZ,Audi,4939.23,112
24767,SWWGGKARZ,Volkswagen,745.49,91
68176,FZAZADUXK,Ferrari,5670.35,65
86737,ACXSHHOJU,McLaren,5864.80,2
32549,BYKTWSXKA,Aston Martin,3648.19,96
9645,WQYVLGEFT,Audi,9864.78,77
44372,AALHEZWDY,Aramco,8087.99,195
59802,UQARGNMDN,Koenigsegg,4366.89,36
53415,LDRGLZCXE,Maserati,5266.00,112
44764,NITFKVXZL,Volvo,708.52,77
49261,NEVQSURWY,Michelin,1894.78,128
42310,JAWGXPDSQ,Michelin,7314.92,152
56907,XZWTEVTPZ,Land Rover,4884.25,121
96298,KLTTXJQAU,Monster,223.22,60
67920,RPEKBNRFZ,Nissan,5929.13,128
1631,FPDFOBOQY,Petronas,8392.55,188
50600,NRMSMCTBL,Texaco,8161.40,74
8461,HRNABDHWS,Kia,7942.73,49
31840,XJYJRNBXE,Lotus,8415.99,139
44930,DVAHARPPV,Kia,7380.33,188
24291,NJJBSLQXX,Pirelli,3919.54,60
84967,LBAJOIGME,Goodyear,5121.33,104
40879,JJNQMFOPU,Maserati,7408.50,15
29140,MBHEVSKMK,Ferrari,5235.46,17
24712,CHYQHRTBF,Bugatti,5513.52,51
79068,CABXEHVVL,Volkswagen,1851.81,183
30029,RTENFNVXI,Renault,6521.86,138
40329,VIMSUVYLK,Mazda,4018.51,15
93995,ASZQNUYBV,Castrol,3645.23,200
70470,MURMZMOMK,Bugatti,6818.65,14
27836,KIHSYJNRH,Monster,7737.28,42
22023,DGKSSFUPJ,Brembo,5975.04,154
77632,SWFYAWKFY,Aston Martin,8805.73,129
83098,MDYSWKKBH,Subaru,5366.51,45
21630,EVRCNLHBA,Shell,9207.10,94
56768,BLQCYDSFS,Aramco,2208.07,181
78029,XFEIAPDET,Pirelli,4680.60,2
78710,EUZEWDTWE,Bugatti,2158.16,9
95363,BFVDDIZFM,Bugatti,957.96,156
51189,GNURYRZLF,Renault,8325.80,10
8893,YQKYZDSVN,Volkswagen,7658.31,161
73839,EZFMBLXWO,Hyundai,9856.81,148
82658,ICPAMFBXS,Citroën,9944.95,84
72551,CTHVKYHUA,Castrol,1438.26,55
17650,IWQIYAVVF,Aramco,8505.55,77
3616,VEVDONEWQ,Haas,7298.44,158
29205,IOVGPSACM,Dodge,1977.27,138
90641,BTXCFXWGG,Renault,2815.66,62
2743,SSCVVBCJN,Mercedes-Benz,1681.83,135
10302,JXRRBHYRU,Jeep,853.49,142
65345,WXCEVPFEN,Red Bull,1994.10,17
8299,SQQSYUVHK,Toyota,3461.20,174
1975,NTFHMWWJM,Audi,227.85,179
51719,HYJSTBJXY,Monster,9172.10,193
24762,UPSOFZCRQ,Mercedes-Benz,535.47,36
57642,ABDENBQBX,Williams,416.79,121
79612,ZRZNIAQJL,Ferrari,8690.07,107
19564,IBRHMRSKN,Shell,5322.91,89
71204,NCRMLNZBW,Alfa Romeo,5333.99,38
91850,YYSOKMCRV,Pagani,5108.80,115
27078,MBEFFFMHU,Peugeot,305.38,121
9684,TOJGNQTUU,Koenigsegg,6837.01,136
91799,RNUPGJJOY,McLaren,3326.39,40
84628,TZJIXZIWC,Alfa Romeo,6302.82,20
29003,RQUALWOJV,Pirelli,7846.44,192
98663,YDTUCCJWE,Lotus,404.07,53
81379,UIPQWSVQZ,Oracle,6336.69,95
57322,FAXHZSXQP,Pirelli,1751.82,85
92634,AHIUDNTBJ,Monster,8668.65,93
92376,PNHSDFZBD,Bosch,8947.78,77
2761,PWYZJPOZQ,Jeep,9325.21,5
72866,KZDLXKCDG,Castrol,9370.53,66
78297,QIWAVWWAI,Oracle,8344.14,191
1547,CUSEBGADL,Shell,7898.38,192
30837,FCYRUQQAY,Pirelli,6670.66,57
8412,OFILROTLW,Pagani,4069.56,108
62850,XFLHRSOJB,Kia,7381.47,86
2125,VGSSXUTMC,Dodge,2353.99,146
60971,LZLYNHLWF,Mercedes-Benz,22.78,45
11764,XCGOBXDFA,Michelin,4642.10,165
33490,IYIUFAODY,Oracle,8553.03,8
13292,NWRYWZUXD,Sauber,8985.52,188
45156,BUGBRNJLA,Kia,7023.97,191
70385,QMRLGDRDR,Chevrolet,7233.43,51
5876,FOGKSXFZY,Sauber,2943.54,139
2694,WUSLDWURN,Ford,1151.51,102
76179,TDQLGUAPN,Mobil 1,4454.75,19
3945,SDRGFXXAS,Peugeot,2939.40,71
78454,JPTMIOSZU,Maserati,6065.89,74
2628,AJZEWOQRI,Lamborghini,6253.04,187
64496,GGZUSUDYU,Lamborghini,186.13,90
12252,DFFGPEYUL,Texaco,2058.65,184
87191,ZQIGWPJFR,Petronas,1703.41,182
99751,PUBFIFDJA,Kia,7196.77,125
45104,EVZIBIRQV,Volvo,2355.42,48
522,ZSTKEFKBN,Monster,9838.89,184
70152,CIZXJHRON,Jaguar,242.19,74
17474,UMGORLGAC,Dodge,5349.88,99
68785,KCQTBUSKM,Bosch,4768.60,138
47962,NYEOCDNAK,Honda,6587.12,160
55792,CSWAMECSO,Haas,7084.79,133
92683,CCTIWBOLE,Jeep,3118.30,105
24343,SBOOOJCQV,Michelin,3135.60,143
5346,QZOZASZXI,Castrol,2247.97,140
54797,JDVDOQEJK,Petronas,7935.20,75
66140,RSVEQIPEN,Bugatti,1036.65,5
91868,OSMXVCGTG,Pirelli,9029.99,78
83181,THXRJCIYR,Jaguar,2433.35,146
19755,ENZDNULNP,Porsche,1650.62,139
48310,OQVDCYIUE,Castrol,2923.27,50
15554,RFEGTEQWJ,Texaco,4133.80,68
65197,QSLYWUAYE,Mercedes-Benz,6317.55,3
67369,CULVJFJAT,Pagani,42.93,17
22240,UFQHQTYMK,Aramco,9613.73,62
17252,YRNCSJNQH,Pirelli,6496.34,197
90706,CQQBBFGER,Ford,3314.37,53
60270,YOKVFYPPS,Mazda,5938.08,181
24934,LDQUPCFIT,Aston Martin,1410.46,42
48322,OCVYEVBBM,Red Bull,6146.90,53
34219,PPGCVSKYN,Maserati,3202.41,102
78603,CERMKMIOB,Lotus,2858.83,83
31174,IFGSKLDWU,Kia,53.80,193
2486,KADRBDDFJ,Monster,2124.28,26
15838,MCVIHWMFF,Brembo,8924.58,23
29752,WCIDNJVHY,McLaren,8585.44,6
66517,DCTNYOVLN,Dodge,5822.70,18
45935,WRFCUTWGS,Bridgestone,1568.52,118
76154,PNBLADDIJ,Volvo,667.64,6
62582,WLQELRVGG,Bugatti,2922.81,104
16892,VZGJIMLPJ,Honda,4919.75,37
20739,BSATAXDXJ,Lamborghini,1808.86,105
15876,FZSNXGKCO,Sauber,6587.48,164
51866,QWNEKZVUS,Koenigsegg,689.46,183
46020,IYDBRGDRD,Lamborghini,2608.61,149
28257,SUBTFSLWQ,Jaguar,3317.80,104
33819,NFPTTLQVH,Aston Martin,8494.24,128
81662,GDGJOPEHW,Bosch,6930.86,93
90583,LDCULIQDE,Dodge,1212.41,32
24981,WKAMZPGZD,Pirelli,6349.29,90
703,TYZNQBVBT,Haas,3713.38,72
39456,PQFFYGUFS,Red Bull,5902.93,190
10291,TCHMLILWU,Jeep,5169.66,79
48269,WAENPDFSM,Jeep,7553.99,179
83680,FAQUUFRAE,Pirelli,5234.93,60
63501,UUESSCQZP,Bridgestone,5837.80,63
68296,WJGDDFTKO,Jaguar,195.19,114
85830,FZPYPNZCI,Pirelli,5631.44,89
10521,MVQKXGUYC,Mobil 1,2447.67,97
20175,PMDMJURHJ,Nissan,9033.41,53
2165,EKTSIQPFS,Williams,5334.64,130
1853,GQPJECYGP,Chevrolet,6407.27,70
26854,FKTQYJJDJ,Sauber,4932.11,121
72494,RYIXGCHGD,Monster,6265.24,63
85048,LGAJDLTGP,Aramco,3119.30,57
95866,HOPEIMFWY,Texaco,4188.34,200
63694,EIDQLODUV,Nissan,3959.59,70
15265,CYCRNJYKM,Mercedes-Benz,4246.23,74
72683,BTMQTCMZO,Aramco,5190.34,161
93175,MHPRHNIZU,Mobil 1,6388.74,102
75128,BQPQWGFTN,Koenigsegg,7637.28,35
49866,EKWGFMUQT,Shell,9156.44,181
48523,IFGKPGTSS,Castrol,7373.05,61
82793,ZQVYVVFTP,Bugatti,678.98,20
53670,FDHYDKNKZ,Mazda,6052.03,87
62040,CQFSLGQSI,Audi,8377.80,67
60836,PPJRPGVUX,Lamborghini,5582.17,75
33678,WACNDXEOH,Jeep,5659.01,170
3041,NYPVPMBWI,Aramco,9587.25,60
63277,RANNVHWHL,Volvo,204.62,72
80328,KMTRYZLVN,Audi,6082.69,156
9892,GVMQKPQVS,Alfa Romeo,5696.77,145
30859,DOSCKBYLK,Bosch,5401.06,105
50021,YWXIWDTST,Porsche,9460.81,70
93144,PXKFFJHHS,Bosch,131.65,2
81717,QDDSEINBS,Shell,7637.63,62
46785,LXBILKOVF,Honda,3489.12,186
49696,UXODXLMSO,Monster,1031.38,144
77014,UBVTKBURG,Red Bull,438.45,192
51512,UMFZHZVUN,Volvo,2616.71,14
47740,EFBKMGKOR,Red Bull,7154.24,45
18757,FYBEFKWAN,Mercedes-Benz,5772.38,96
2639,PGXCWDGPA,Dodge,6228.01,150
28416,RSWOSOLLQ,Toyota,1547.27,161
35939,WCFGWIQTN,BMW,1932.43,26
55755,QFDRNFHLF,Williams,2122.96,13
20201,ETVQWGXXC,Shell,6860.75,29
34337,OXWLMDOLB,Michelin,2876.02,74
90034,GGSMHYIUS,Kia,3056.05,150
47217,UTOFQHQFC,Subaru,891.01,86
62671,HFEZBNSGL,Porsche,7124.92,77
40362,AYMAPYWJM,Lotus,5199.16,62
32587,UPSTTEPHV,Castrol,198.71,96
37014,TLNMFOHXX,Shell,7975.36,39
35689,PJRBXYDRG,Dodge,5235.50,136
46952,OCRUJBPXZ,Aramco,4085.67,144
725,WNVGYFXHI,Aramco,3889.99,197
26585,USWFPJXFH,Citroën,7883.45,23
76263,KGOOVZOIY,Pagani,541.12,40
8660,TRBLQOQWL,Sauber,5582.11,67
42457,LPSICICVZ,McLaren,7592.34,26
81858,EFVWKHJGM,Hyundai,971.49,107
53858,YWBZJVQGK,Shell,7331.44,4
94428,SPOGHAPTS,Volkswagen,2013.65,195
83144,MQKROXFLC,Michelin,2860.22,98
86203,PZPIFHPMJ,Subaru,5886.01,30
33184,AQKPHVKOG,Shell,2748.43,119
80226,FCPOIPQYC,BMW,3443.32,189
94070,GLAJCTHRE,Texaco,2445.77,138
73134,XBDNYOZKO,Shell,2761.74,105
37325,UJBPNGZSI,Sauber,23.68,127
94031,OXTTAIOVZ,Texaco,6061.49,145
67166,ZKWVRIRGL,Bosch,926.85,9
88718,XGFSARJRN,Ferrari,7282.04,38
62104,WJMCZNMWG,Audi,2292.06,195
40035,QDFXTVGSP,Audi,4764.22,111
85435,ASHAPCWQV,Alfa Romeo,3874.36,79
73706,FNIRSBAFM,Chevrolet,2478.08,147
17738,WQTZRZIDR,Lamborghini,9798.09,53
64516,TCCOXXLRG,Volkswagen,7188.23,58
41660,TNUPXYDSM,Maserati,6570.96,50
57263,JLTEHNMJR,Citroën,5135.57,148
59429,IASIKKUGR,Maserati,5455.39,140
44631,BTUFGKCWB,Honda,9394.88,54
76833,AJQVKMEMX,Haas,1414.72,9
40589,ZADQEZCCH,Porsche,9559.03,148
55204,TGJUQLSAT,Oracle,6379.59,29
25970,NFAVFGPIU,Lamborghini,325.49,100
89094,YDPHMLMTN,Mobil 1,4862.56,22
7120,OEZXGUNDN,Honda,8208.52,26
92150,FFAHEDPJQ,Pagani,8515.39,158
29038,KZKIMGOOB,Subaru,1970.06,101
66060,LEGAIXCTH,Brembo,797.10,195
92221,WHULTRIRU,Williams,3871.07,8
74321,FGFLEFDBC,Mazda,1311.47,98
7639,MBCEVNNLR,Lotus,5779.22,117
20055,GJOVSJUTJ,Bosch,2222.73,97
42284,MUCMRPGNI,Volvo,730.74,105
51473,GGPKHFCDY,Haas,6612.91,139
43441,TCOAZLRIM,Lamborghini,2357.77,94
57052,LRGMYJOCG,Bosch,1762.02,104
80080,NIAOPOFSX,Nissan,3089.33,30
36376,OYKNRHGFY,Jeep,7171.18,151
87126,AHMTQVOPP,Mazda,8406.65,199
90146,XWQNUFOHK,Aston Martin,3557.74,127
96257,PPOLMORLJ,Ford,3235.00,144
42151,XZPCHKYCS,Chevrolet,3184.18,82
329,GDOLEKNDZ,Lamborghini,7757.66,70
7748,TDGXECNIE,Bridgestone,3064.59,139
22818,SAKKEZIWJ,Maserati,1689.90,172
2771,VZSWGXBCE,Volvo,736.39,11
75439,UCFRVSYVJ,Jaguar,5805.00,33
39682,WBWGRFYLP,Monster,74.98,44
6690,IMWBHUFUB,Volkswagen,8514.47,61
71523,AEMMXIXEX,Texaco,7706.47,53
45133,SZTXGNRCC,Toyota,7529.47,56
51298,IBRSVVTYS,Red Bull,7699.26,176
42219,PQDQJOIGQ,Porsche,5528.65,190
52944,DVAACHJYY,Renault,5873.02,3
91268,GDUOKXRHB,Jeep,8607.92,155
56708,NDMKHINSZ,Mercedes-Benz,8127.43,27
7907,FQFBOQDGP,Williams,3359.29,93
89922,LBXJGPRJB,Renault,7200.30,189
40747,PZDIASRTM,Goodyear,3036.41,123
79479,ZYOQMUSTJ,Jeep,6864.86,58
81988,ROKKNLVCE,Subaru,8762.90,45
67962,ITNCKDCBO,Audi,4561.88,149
16081,YELVSAFXG,Texaco,1228.57,82
78518,BYIDEZCCV,Kia,6735.10,132
75482,VYSFKJTRQ,Brembo,391.97,72
80942,TJLYTORRD,Toyota,3092.91,45
39263,RNSKZAKTV,Red Bull,3992.36,33
79050,QEYSENVII,Sauber,5632.23,161
61653,TNHQNFVIG,Audi,8780.10,132
54609,SXNTCHKSD,Petronas,7106.62,124
61548,WVCJRAKQV,Lotus,5114.18,16
92462,CEHRPEOQD,Aston Martin,9948.34,29
95509,SYGMOVAII,Hyundai,3679.01,65
76525,QQHPYUFSY,Maserati,3141.58,145
23901,EBHCUCHCW,Lamborghini,5210.47,52
54825,CKFBCJMDG,Petronas,3688.09,2
68169,BEDOHJKSX,Porsche,9587.03,95
29408,VADUIDCOC,Castrol,2765.81,79
65025,AZLZWJITX,Koenigsegg,3111.86,9
78578,MCKQCFFXT,Audi,9664.93,151
37605,IPGAGUOJK,Renault,9341.67,153
81013,GMIONDJIY,Mazda,6375.00,17
94200,WRNUACZUR,BMW,1870.56,88
70996,VSKCSARBT,Mazda,73.64,99
56617,JPZMQEPAZ,Monster,1842.03,119
44780,TYECFWEUE,Porsche,3775.83,170
86156,FLEUCMBUZ,McLaren,7836.15,80
94008,JXRHYIVNZ,Pirelli,9372.54,56
16841,XVNVLQWVV,Mobil 1,3184.36,160
83327,IWXXAYKIA,Bosch,9964.30,99
91767,KQMRIKOMK,Sauber,9613.16,137
29764,IAPZSFWHV,Nissan,6988.22,8
19756,WQVZMLCHH,Pagani,537.14,19
12474,XOPTKMHOA,Dodge,2457.32,60
33631,NYDXFEHCT,Land Rover,6239.26,101
44113,VOVQPLSVQ,Kia,2272.90,86
14489,MFLOLNFVG,McLaren,1983.15,100
32694,PQZWRGKGF,Haas,1600.39,194
66494,UWZZDDYRI,Monster,9290.67,100
4606,IIUEHFAHR,Goodyear,7372.23,122
6988,ZQLERKCOJ,Goodyear,335.01,167
99792,PUUINUWWS,Mazda,3040.54,119
15002,SHRIPHYJC,Pirelli,7184.51,194
2536,LYKVHAJDM,Petronas,2507.58,104
83537,LPAYXBDZQ,Haas,4670.72,47
58613,XLHEENDZC,Shell,551.76,70
15296,PUJFZEVHI,Bugatti,1866.00,23
57572,GKNXUWVOJ,Castrol,4009.42,88
15879,FJUTDRBVH,Renault,2738.21,56
94852,ZHVRASJNS,Bridgestone,6632.23,122
20294,XHMWRGWVP,Bosch,8838.02,149
84881,REBMEGLUK,Sauber,7814.92,22
89459,RODZGOGDG,Red Bull,9266.88,102
13954,CBOOGCEKO,BMW,6232.47,137
61641,GGSPSCBXL,Mercedes-Benz,4467.69,26
73958,UKALNOQXT,Goodyear,113.75,66
12704,BZSFYVIBL,Volvo,5415.96,97
47504,SFBGKIVAC,Aramco,7871.25,18
17299,SJFQYXSYG,Subaru,8277.07,199
34512,FCGBMPXZO,Monster,9825.68,158
64598,WKBIWJEAO,BMW,2402.36,103
